column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,fruits,cities,date
26.961305101205447,62.50914758122788,64.2234804442469,8.011001234186395,29.525920880327476,51.738159099271634,40.33381751714624,38.95194593135219,Apples,Miami,2023-02-01
39.50814160906898,66.4359442377502,42.826151320852844,10.523184362650557,80.36699914472408,61.95378250350189,28.574250705133682,70.66664105496824,Apples,Chicago,2023-08-31
38.9063775969475,62.04463981038598,48.862964780780516,41.97388950267443,37.432874943392044,49.2604275903365,67.38552497827858,33.165476678753414,Elderberries,Los Angeles,2023-12-04
35.36730224206277,36.093890439052466,21.396044010327977,42.64741306532364,56.53747949424847,50.714438435191006,56.17269221270272,33.42496132744139,Cherries,Miami,2023-11-16
40.311424199175484,59.72678467739271,51.31878227404554,65.39355715918875,28.17978686945768,64.03693680588907,25.147463190963755,40.555100968229816,Bananas,Houston,2023-11-13
49.13079974070614,69.0596039492407,68.27321903575987,33.442892521664376,41.505952287799396,47.97104688411428,45.68910063861572,48.44315580738574,Bananas,New York,2023-11-16
58.376281885017185,30.045875545913624,58.64158940712632,73.92778329898199,43.0194848975647,57.98792907971834,67.6240869460287,56.485024164720166,Elderberries,New York,2023-11-23
34.432314831567346,46.60399985394456,64.50907338674318,173.3528094997964,52.4828795190699,61.078133492285026,21.28972046568043,58.50709854502047,Apples,Chicago,2023-10-19
,56.5966224979124,60.78011230261483,30.4247986516099,34.50149948819503,83.6747492995142,53.0106476362324,45.06630389658894,Bananas,Miami,2023-06-02
73.6004602783243,70.78569948302238,76.66847828702664,24.28177045233192,61.38891881802317,63.3945577598084,54.0578676992251,48.0867573342038,Elderberries,Houston,2023-12-17
48.243266647545155,69.84218598008731,71.64284769472948,77.88856991715322,47.81769875127409,41.66114565265987,28.57333104913435,64.74329707826345,Apples,Miami,2023-08-23
,46.800315835367186,59.61620437720387,12.798511056158492,58.167656213357965,86.04355212463295,37.82059903937663,52.23192519233857,Apples,Chicago,2023-02-03
64.43048529607981,40.42198974681446,59.346538035133705,28.305493644342654,48.21227794677325,38.5007797019871,53.05031985158889,57.88730474245301,Dates,Los Angeles,2023-06-15
33.20602438732885,57.131488754596816,15.118433527203766,53.054822810655864,45.16376447223989,36.34387603027185,55.660414927438644,48.225241989723244,Bananas,New York,2023-06-06
48.113489381712256,41.77084189748686,33.875471540076255,56.86481232958519,67.82829553897663,36.86354903475989,56.026684182017554,52.83875521821398,Apples,New York,2023-06-27
61.096641807275105,38.47697631168763,63.76462189346351,56.64763778959355,44.051403408682525,51.098995323059235,33.3642484624764,61.38351762886386,Bananas,Los Angeles,2023-09-04
62.61363978742498,48.58430586841511,44.73162726300104,69.64672291647443,48.118091849134245,56.815390315128184,76.3397750109357,66.20290975069761,Bananas,Los Angeles,2023-04-12
10.698676380387404,22.58929629121498,60.21747310502081,36.11288595628566,64.82816577671062,72.50747415095896,75.87468989430874,70.73339305940577,Apples,Miami,2023-02-23
,51.1707420086752,50.314584276126844,46.96185985588087,65.58971743641497,51.410253356418615,,63.38930679379007,Bananas,Chicago,2023-01-29
41.14193939543067,29.44250427656738,40.434722301190305,45.22027602798535,40.444524333191666,60.93901642687073,41.992911528107165,45.994054161629364,Cherries,Los Angeles,2023-06-14
65.99614217187506,43.95859147457967,51.39656413511105,,83.54258284342151,39.511571363806915,66.93391125264411,59.477419774460216,Bananas,Chicago,2023-07-14
55.30362492821999,56.92469732946971,57.43782553946761,41.4111503553752,38.6472592730014,85.1444368961012,24.159645719669232,65.66547223891696,Bananas,Miami,2023-06-19
39.75868665698677,37.76013013845258,23.3292019587467,38.541875390000584,62.82160493473647,40.50323162428837,,38.09111845651795,Apples,Los Angeles,2023-08-28
64.77025546518726,42.11631806597757,41.5035995148431,66.77135719885611,64.39867202719093,80.28823580925842,41.61606266190717,57.32562904082339,Cherries,New York,2023-03-17
41.53711242346749,25.02934429605086,49.13730167291283,,58.600455553431956,49.35657624455848,72.99243991781641,52.61398777580993,Apples,Chicago,2023-07-06
44.61176785102008,36.9551939601271,54.25624900446858,30.587689525373357,51.0380332470171,37.31682914480633,56.6251359062676,65.53527403773516,Apples,Miami,2023-10-08
32.383646285519006,38.94291619096445,56.74453353433087,31.736012347350368,60.357069128752464,45.753383100187065,,34.59083390639281,Dates,Houston,2023-09-26
67.29252182924883,65.97728361656311,33.25103099780955,48.618983642433975,65.85540246353371,22.32024186054666,57.49512193836283,44.66458240569194,Cherries,Chicago,2023-07-08
,36.78873828898228,46.061795421586254,58.915068795406334,27.62912584036265,53.51514185575031,,43.0598525799628,Bananas,Chicago,2023-11-01
,52.429063744411756,43.45325323788409,33.201108879486895,61.50537294928887,38.824064039863714,48.55655505458206,60.52582995746259,Dates,Chicago,2023-06-14
35.39970904017992,58.19644323932829,39.909144299033954,41.02046506622194,33.04126166651415,54.31966998546078,47.21928432426941,49.770119881001335,Elderberries,Chicago,2023-08-08
,50.73823003291225,44.668275076679436,,40.749093077618795,42.584766006627355,,37.18786489658209,Apples,Los Angeles,2023-07-11
65.45381883988443,53.52183243927213,50.17887907331643,46.52503167478844,55.535522863831815,80.62302158658167,58.703001637321776,67.22415809520126,Dates,Miami,2023-10-29
49.501903253048845,49.92285000128396,61.16143021840476,49.911353212605995,47.2338737427447,48.86522039598827,83.34130901574599,58.372781947917275,Cherries,Chicago,2023-03-28
60.22971140632339,56.7849999756324,80.43422329510088,48.502818516830715,53.19331791637274,39.88908198096453,47.198870353888935,48.66070942564713,Elderberries,New York,2023-12-03
47.452467127300686,20.739007792103784,45.78367816399554,74.71472372817475,30.553336933868607,52.403930843867634,27.927455420003554,53.06387396673439,Elderberries,Houston,2023-07-01
51.12915150594071,58.62683399502608,65.20494983190925,43.89202683313173,36.813530426558145,33.40010004662727,27.44535862507717,24.079165091773444,Apples,New York,2023-09-15
43.75399036230171,47.95677361812902,57.07609288554779,52.32856727437649,46.72027013196691,71.39970595819372,34.25348394488453,17.748323448686754,Dates,New York,2023-12-23
56.758650459722126,68.5026384817636,20.170151926194947,41.146378143761986,54.88070639298774,57.30119994378223,52.50103644263806,35.60498315809751,Bananas,Chicago,2023-11-19
50.21336886975994,46.84904419779477,21.32936691366973,59.373454944099976,56.12962796957456,37.812561325112306,56.006376611620944,63.53549044822057,Cherries,Chicago,2023-06-18
46.32256002478079,52.52489631649804,37.09598661340071,46.118616196454816,77.29120835025606,44.23192777845081,58.33440590220639,34.39930026249876,Dates,Los Angeles,2023-10-06
58.210547574188915,41.29150027024909,52.80195670085237,52.93135518833957,40.649812178441174,43.117656700043185,54.698817885479286,13.763669192038904,Bananas,Houston,2023-05-09
35.14737391680049,42.39955484165,59.32470089186666,66.35136349909837,48.55261079084391,39.9667609341313,,50.10662977262576,Dates,New York,2023-08-16
75.22987655863766,62.20456257521018,38.67462644004532,48.45963860775581,74.90740365496382,59.180050108067555,54.31691356602213,31.324079481134053,Dates,Houston,2023-05-17
25.259633615313508,56.78202870677671,43.180477894467735,67.03368786424232,69.7480153596433,59.83092969836447,26.788581917675643,32.80336344446936,Cherries,Miami,2023-04-07
46.34226008970961,49.77075790676803,28.124704754260378,,37.99174025442561,34.96206065592751,55.411447063670096,38.690422080943996,Bananas,Miami,2023-06-17
79.63771559220149,71.04179907591612,75.46454738060552,75.32273514463628,57.646143328056226,49.646475556015005,22.331355276764256,51.06038355723623,Dates,Los Angeles,2023-04-09
,40.36119219578637,70.63010440943137,34.3046468641383,53.83834797130986,49.731270506268544,47.551167110183094,51.59171415343053,Dates,New York,2023-08-07
70.3371566482148,32.732747130120195,37.622928240097146,52.70341421036524,44.82877515219329,33.589675060182955,42.00110445836096,45.71077105809307,Bananas,Los Angeles,2023-07-23
17.830423171876234,64.80954328701647,20.493023580859685,74.01402191262588,53.82060858779807,40.1005749779,43.868080795931334,72.07059562485308,Cherries,Miami,2023-04-05
58.53639096179731,71.78398988556644,20.153217170839056,56.893735885577684,39.00821368229503,36.510878636673674,58.29011229164809,40.34871687917235,Dates,Miami,2023-10-27
32.348546531878654,13.716646885719664,61.23444030048918,56.58533822315552,53.179603134986145,41.25783849422512,42.21514113453982,59.51474656260643,Apples,New York,2023-12-07
,30.322533994892417,36.50500033173729,61.78584183823277,93.82022637441722,68.7003057550674,65.13718942296465,38.182267896274944,Apples,Miami,2023-05-12
43.19938160705174,77.56545350852845,39.91943663339222,,35.34446496471335,44.02435646611024,48.9723746643047,63.487739979581434,Bananas,New York,2023-07-30
60.71679943636837,53.8825589596207,27.33828583097733,41.906905319431,54.858770605418314,40.44431390671061,43.148345965849096,47.33697718226894,Apples,Chicago,2023-11-26
42.140971767956785,44.0590006020058,36.99230253203698,59.39314861285453,65.80269452369663,36.64261169791123,50.60226035014682,60.204837422500766,Cherries,Chicago,2023-11-10
23.465178021359154,87.69496647240858,50.15778327566121,63.1794367647951,35.890217724810284,64.9572292991139,59.68705981422359,51.746464985332906,Apples,Los Angeles,2023-10-31
,53.949435055780604,41.1814873725584,35.62163450817628,58.7727505814095,58.337502384841194,28.711462758629487,45.3775902384373,Cherries,Houston,2023-01-17
48.29319479697316,85.75720205984152,56.691319153157586,21.441131178654206,58.431928011110074,44.62694211254807,51.323000765015294,54.100645560636806,Apples,New York,2023-03-13
64.41355268368837,36.236667483437664,42.290806825886314,40.96202705179999,54.09463413652097,51.436394107820675,19.488359728641477,50.539796968372904,Apples,Los Angeles,2023-03-13
57.861487632941504,62.62238326294931,37.60708767043345,61.82218282253871,35.81364993938678,47.947128553513444,71.94561281985052,51.218753340448124,Cherries,Chicago,2023-02-26
21.288683961268084,30.676730432343877,48.998973378357135,50.91415712148472,75.38661360202039,77.73650235020209,29.296550369540757,58.97911798703965,Apples,Houston,2023-03-25
49.91007890891123,53.894934987267845,86.21287211237204,59.20165166030762,63.926032549326926,64.56125886175057,41.02329218519999,26.92870246071563,Elderberries,Houston,2023-09-29
61.440731498647764,33.15116047463494,58.502823511200404,47.15056248466315,45.58390358445671,53.87735453831214,,52.91989847328206,Elderberries,Houston,2023-09-24
40.87084910827122,44.60580223538232,56.2094773029085,40.09820842254711,76.1319982153781,24.334749317168477,,80.793329103271,Cherries,Chicago,2023-08-23
36.504777653566556,35.69204607288021,39.060786421977454,46.77587736205918,45.27852840216407,48.29042630232902,60.04446799254241,71.27957277418332,Cherries,New York,2023-09-16
37.03291340551831,73.6041668281021,37.90118371916407,36.186537305333836,41.84641779401178,47.45834409646674,49.9914974683635,41.994645210911315,Bananas,Miami,2023-11-15
47.26866951387193,50.53236627282675,57.07451600887703,44.75530677375179,71.49476529543027,41.38618372596697,55.73356390414732,38.31633555361521,Elderberries,Chicago,2023-01-22
,25.375168594011548,57.52023279128169,46.85628363506542,47.31780184417247,64.95359980118751,59.13023251227611,84.30483699995753,Cherries,Chicago,2023-07-26
32.72521070804365,73.35464120660014,40.15575721516498,,61.80783919090989,51.47955388156206,55.62628468430464,44.22417966095657,Apples,Chicago,2023-04-12
34.55573881841013,62.51322716212029,27.865056854334053,50.89784220823249,73.25394926289232,78.347133469853,41.53922054597875,46.06816708531716,Apples,Houston,2023-10-18
23.179560223268542,55.04753544359698,17.888018607796603,63.698609208221804,51.44228504554925,36.72077984426102,47.49625184638033,64.67263191905086,Bananas,Chicago,2023-01-28
34.380663416549446,47.39791785610219,58.0524832117291,,55.6207594996673,47.48083157372548,40.87345317314264,50.691078069074095,Bananas,Miami,2023-12-27
,58.78115246526346,36.31848476489266,27.04354554779522,43.70929567967886,22.335509465947695,,42.86150581791633,Bananas,Los Angeles,2023-11-28
75.51748596220682,46.94351172153439,35.40937294897822,,42.63313760521475,46.67284175618777,,39.51049083554943,Elderberries,Chicago,2023-08-05
48.581990499027356,42.86933382920273,59.449590259701125,58.32901122876679,59.1211929446671,54.030194404202234,34.50297098913075,59.06852008272245,Bananas,Chicago,2023-02-04
83.38628081960255,51.44700280344352,60.92815538274202,53.22169099778846,43.43475239969133,44.44484926182959,64.36877304670986,28.7119520178622,Dates,Los Angeles,2023-08-30
31.552808072036445,37.06294861556811,68.38289313578056,57.387785927637566,35.505853673852336,59.928855965152465,40.9756223381918,64.01356375268202,Dates,Miami,2023-09-26
22.336118376067965,68.83871301579096,50.13631950202376,,71.02113588202637,63.97990082520237,41.00707420942941,31.764117664363273,Dates,New York,2023-02-13
26.545759397930123,35.551464888194,27.11820176948104,39.43235889305022,44.60911868651896,57.2554468734048,67.34597653707637,50.27538915871356,Dates,Miami,2023-09-15
62.580808919644305,32.16000719677529,55.08228965880073,53.54659342106426,24.422344847048063,48.193550911238844,46.05812586670394,38.85493748679399,Cherries,Houston,2023-12-11
53.522758119192794,47.99570685105534,52.02526496111578,37.80506827695077,44.0123282088095,68.45226619093857,61.44376786887018,56.38629709745853,Apples,Miami,2023-09-18
,49.248648497329874,69.13770826939613,,85.45398054312892,73.18341591684329,60.29631610376096,53.622518325700526,Cherries,New York,2023-06-25
57.08564281582589,42.41025858418552,44.416103181013526,44.79481497664132,33.991928052768394,52.18034514893492,59.516074830621854,56.06583013618334,Bananas,Los Angeles,2023-02-16
47.45573958548849,67.55766866695008,37.188609792717706,60.50805154955999,63.45216824865991,36.71323959344465,66.41291497130571,50.768562493872196,Bananas,Los Angeles,2023-11-16
28.793103003540686,43.0488033324569,42.65979950998906,54.62510652894976,68.9676272142958,27.011688903172672,35.49796833429151,50.465311799710406,Dates,Miami,2023-06-06
44.485474462716006,41.21017865273998,86.55007932372254,,42.7658800219867,46.07294085747717,26.359905936477634,56.48068174457795,Bananas,Chicago,2023-05-28
45.266036044288036,44.51413769115418,67.39016544467972,38.33563150512067,51.810933886528325,58.58026154534835,37.48204651273203,41.512388750499525,Bananas,Houston,2023-02-19
26.361806002456547,67.65228539822762,72.56786728079042,30.299103310480547,13.083760277636124,53.149430328117,46.44744101772792,56.826411731836096,Bananas,New York,2023-08-04
29.525014822415848,54.97671719372221,61.72536311793973,55.10491930790908,38.582707941762706,45.887363675382154,58.868492381418726,49.79134839238975,Apples,Miami,2023-09-13
54.71955804963297,45.301890837427734,51.55505678269254,39.3519860199313,49.96793420198418,76.9144482533207,58.02968365406432,55.531901105086185,Dates,Los Angeles,2023-03-08
43.43923622921869,50.37277661502647,57.07453320917439,29.32166105031715,49.525227643963696,55.99493170073027,59.83156836616525,19.783690137650446,Elderberries,Chicago,2023-07-20
53.16048767349623,63.32091989150011,64.1212560278545,32.70821136936194,59.748088067736376,70.43991301002686,56.849551649825926,34.325471892168665,Cherries,Miami,2023-10-23
61.42767671498316,39.19445811308864,46.569699594556944,50.41564028637981,54.420191677786065,55.64099231991453,43.68387472175973,65.79368266194744,Elderberries,Chicago,2023-03-28
21.75091110645373,45.58049718933457,32.054651496773104,27.52004304237118,68.02020415287454,39.51502403762683,60.876571210783375,44.173033985031545,Bananas,New York,2023-08-09
66.52574956755294,59.71759351181947,65.62917801341257,21.37572108499713,30.854360659357972,48.95066442332277,,65.68594848067222,Cherries,Chicago,2023-06-24
49.40301594195311,36.13299752271097,38.19792571710169,73.12912927461554,44.1711423694567,49.86501412455304,46.32522989187772,79.17003067615654,Apples,Houston,2023-11-10
68.07969021788972,68.44406552581032,50.7093643200355,36.65117706109898,39.33471486035691,76.42675310202972,,35.75929418056234,Apples,Houston,2023-02-19
,26.727619576721146,63.49673160555842,42.24843994956797,44.279460258203,60.369635787255106,36.93917658321898,46.515621823908454,Apples,Houston,2023-12-26
36.52286731427582,37.597875344303056,72.74266411205585,41.92306708588214,29.171036512835823,77.83013913686003,32.27992343447813,62.45595009707814,Cherries,Chicago,2023-01-15
43.7387341598103,52.58617910282165,32.40286094254804,25.146971850657554,71.36129108869768,38.912235329560495,44.91680120891804,43.72980043196839,Dates,Miami,2023-08-03
31.636893875787433,32.4936779507148,47.576789196684196,66.29247641078683,63.72222177645369,54.65332127095766,,52.880765970569534,Bananas,Chicago,2023-08-21
17.386994805974698,32.650453963839226,52.86401732647899,45.52583640951338,53.16886708021186,48.67235958763372,53.77756968666433,50.923702821589515,Elderberries,New York,2023-03-30
30.017444445436485,50.15053725234927,27.67675735350568,66.11389966187275,26.92538236168694,59.8356507314045,65.53216985251703,72.64589306814143,Dates,Miami,2023-11-12
42.872590292280584,68.73082610495305,36.64274147406683,54.77687475896069,43.067944940154064,51.76848151256606,44.723528053714006,53.994017314713595,Apples,Houston,2023-08-06
77.92330446696229,56.115532549636406,63.23490336253807,41.234951662721095,26.889635612644994,47.87371383518574,20.86468604359577,80.53766345528395,Dates,Los Angeles,2023-02-07
58.331071602025695,45.155178458437206,26.79571533634614,51.07372433837264,21.10474343927821,31.22387526547437,39.29505637879218,56.17497310490734,Elderberries,Los Angeles,2023-11-03
54.167227159434276,54.530746618357945,72.2786531131724,,53.63249267676052,43.80813291959405,84.105115274714,44.651127061760874,Dates,Chicago,2023-11-10
47.96920278828933,45.39517499104503,52.013441170119634,43.87319802131811,36.55178066550542,65.19699447277807,54.79651534089897,45.53596298158593,Bananas,Houston,2023-10-24
39.03201704204603,65.41187282141789,41.22177277759119,47.88179397582049,61.89616771904867,35.78068636409312,11.622896022572762,39.952443519201154,Dates,Chicago,2023-08-30
45.204866040018835,44.69868782333679,55.54731397357639,45.66527077775261,57.377205769621135,67.9256015601961,42.94249388799186,40.99383336066643,Elderberries,Miami,2023-06-10
20.49701571371476,61.98292523338722,55.5970883575984,14.720016713690388,8.217413000399791,47.61057463902061,25.360258076871478,54.43401905460864,Cherries,Houston,2023-11-18
69.30169380559617,48.232403925044025,57.80612339896958,36.942164013218246,61.36096622168796,54.148488453074165,80.04407970639502,68.16267307287978,Dates,Houston,2023-04-16
68.6056289386113,61.70801471508513,52.13220308518713,26.725795401059656,65.21833949729003,63.78501266570662,26.885725821452738,40.51270713686985,Cherries,Miami,2023-08-25
84.4218931021787,52.527606661091525,25.727753109556772,13.045605279460354,61.54732786948771,51.580205266580926,46.61624903014476,33.08187308531976,Dates,Miami,2023-12-10
31.469795539282995,71.63394320913045,67.78845961843973,33.06556385757879,45.39424197279616,15.960218662892839,63.173223728983785,55.89594158255658,Bananas,New York,2023-12-04
66.64024006919334,35.383416848577305,37.70480622451707,21.473297104253692,45.07590987021455,36.75129538311643,47.10179461553029,50.744206616407965,Apples,New York,2023-07-21
34.973097498587336,34.36151812447609,39.51844509927869,42.85312180144216,44.63680976883106,71.92401290890297,46.88447819429859,64.24000367888486,Dates,New York,2023-10-08
23.809602373392938,37.78988865135618,38.050834871670645,66.68708850018265,57.854261180510164,66.81353885295903,44.08068177768345,38.17705239518399,Bananas,New York,2023-08-24
66.86141569313797,44.308772939488655,73.17256642566605,53.41963400901472,38.867179954164904,59.63958361116675,69.17206999440661,59.507062094035355,Dates,Los Angeles,2023-09-07
,41.15586250213746,50.49778495242571,33.75134168134481,25.941815174894437,33.41533531100437,55.842275249014996,45.87974633172271,Apples,Chicago,2023-10-14
54.858331883500306,36.58693856442419,32.896005668502355,42.45502869931345,63.17701878125572,19.759673416504974,41.761896752491204,13.371112994385726,Dates,New York,2023-04-13
45.197203453836174,47.94264759915642,33.11724808840921,43.49586602871288,34.31826882912195,25.861948833166206,40.74579408965547,46.977617819847524,Apples,Miami,2023-06-21
32.94032553008198,55.015291151024876,32.37890945070748,,50.14077997815583,41.53000650327174,59.42852762299286,60.58220877989369,Dates,Houston,2023-06-01
19.466348634249076,55.561041515890956,28.368616196581915,55.89734010872408,80.72713239965344,48.95080996521878,51.459933265010086,52.9524642745787,Apples,Chicago,2023-01-15
82.84153759945657,56.11993270842231,43.958551366480584,42.05438802787781,29.383215926350598,85.7063658164532,27.00459785050737,47.486564177329385,Dates,New York,2023-07-07
49.87805490152182,65.14200443754812,61.80440991989532,22.64329681976514,61.959783999253936,64.3428917674167,59.02267035638986,62.277183219447146,Apples,Chicago,2023-12-27
38.93535013626306,72.84882723316137,69.98180502591367,8.43631432024871,45.225166155117506,50.401334159034775,27.28155140588668,58.91160048851513,Cherries,Los Angeles,2023-11-18
35.03646588971673,62.00599059900783,63.986174653067955,44.55055015940726,56.72660665273438,66.72210486478288,32.394418962770814,47.30954390267097,Dates,Chicago,2023-10-22
52.85857823424481,68.25439104259127,52.4564228856285,49.80277603358053,27.97630762683839,38.46415939709026,40.0994968337945,53.02117654681327,Bananas,Chicago,2023-10-09
33.26300232344096,57.60133247771286,51.68662381704981,79.65451636066551,46.68623117364307,24.910390799109702,47.406073723175496,39.46729684695161,Apples,Houston,2023-07-22
,23.193706851163864,51.61119898660626,44.5823646312768,28.652577965762696,23.347599461741595,59.75170500040962,34.701748952508964,Bananas,Houston,2023-03-06
,50.192760897049894,71.374532288352,,28.137409189696836,58.572409175235094,42.33177385227749,54.41902837448209,Elderberries,Los Angeles,2023-07-15
86.82092471423566,56.13310542356163,65.9337712749492,56.67799881179198,55.948463640150024,67.07908640404014,42.09355953598153,71.93078183080314,Bananas,Chicago,2023-01-30
57.62534124170674,63.04617855419857,70.46246288019024,41.63671374053496,34.5255667545672,65.59090070759787,19.74499168933075,69.49939876039063,Cherries,Houston,2023-10-22
51.78792116055585,32.51577407402042,60.63718021816788,41.09720728886759,89.63129727945605,37.07451175046641,34.9295962654557,64.60651990388264,Bananas,Chicago,2023-03-12
50.758190885668284,75.10716505206582,70.23363585284082,39.04203425914859,46.803625230901154,55.79749259383425,61.73460811205217,41.476828934169376,Elderberries,Los Angeles,2023-03-10
57.416571822675444,38.50686709947879,75.6943823917973,,51.55297848333267,47.85612438925656,59.69916810390263,57.60311579649232,Dates,Miami,2023-03-06
31.40337143349707,78.09488180536059,62.962871750918026,27.679958317077663,58.394497778712875,63.64650586077492,67.3379838910265,68.7408528240846,Cherries,Miami,2023-10-02
56.7042238740404,43.5730503833187,55.75787083429029,56.19779713528649,34.27581571955526,59.15812580061829,34.73737656463245,57.13793522601144,Dates,Los Angeles,2023-02-04
,62.603420424985934,60.439118725525056,,47.67421288334517,57.20916170695213,43.71765405347612,39.63826087358342,Elderberries,Chicago,2023-12-18
43.73154699669871,42.194618793630674,53.987845426196074,,35.4955684656643,60.87521335095643,66.46971671832837,16.803498533885154,Apples,New York,2023-12-21
34.7063660392626,62.39350284291532,51.62045669213466,58.543890428807615,36.47601437395184,43.71293422154296,66.43861062093997,49.71539589078729,Bananas,Chicago,2023-11-11
51.300042790352364,50.12006090928878,43.48371644237348,,65.1419713660109,34.66012912232102,64.60214522946094,45.79123573676433,Bananas,Miami,2023-02-26
42.4809955592632,55.48120058352814,46.75797017207608,71.07642700399555,41.74961476734223,61.06357077878967,55.239863348319,77.27027759899319,Bananas,Miami,2023-12-03
32.4738260567703,64.90312482795692,48.61919938842035,62.59751916407414,30.596437462230007,51.67421121303357,51.10563073378647,60.13655714201162,Cherries,Houston,2023-02-24
50.07750335382217,54.53374146939298,29.254980706077163,,56.08048962505324,13.53370180873424,49.74606476434891,52.51963560433928,Dates,New York,2023-12-09
62.6053917931782,59.834746554693275,49.112152146913296,63.71047608208415,53.03972301124143,40.07717982857751,48.17165180209324,51.092873571490934,Dates,Chicago,2023-03-02
53.868156248385375,57.6585776462099,74.95715514793542,27.577242733112,48.090187252435946,34.30878684768255,27.587090347602928,51.89736988323387,Apples,Houston,2023-08-22
72.99686400014559,39.680755193097205,32.77759515838048,59.292371290595376,48.1968327898914,64.08062567907439,50.491934523606254,62.45678729738176,Cherries,Los Angeles,2023-09-10
,64.12398968369229,42.60121385576172,55.59162717571543,57.71663408474405,144.86797829064528,55.79940757961196,60.28434823640935,Elderberries,Miami,2023-08-07
52.44058517545452,28.8781854384397,50.63955315299127,,51.57835888271892,54.887910355790076,50.984649768421434,27.60388961880543,Bananas,Miami,2023-10-07
59.437375665039674,52.53827177806349,44.52332328555894,32.82626376284701,66.37873914289787,32.200151649322166,36.44606528316684,53.2278582502217,Dates,Houston,2023-11-19
33.89453321724593,49.8156930753352,36.95998255645088,206.59363838205752,65.26883214652239,61.50780844593597,44.36881921640184,12.139981336820917,Cherries,Houston,2023-07-01
26.16134516352662,56.622008579220264,35.69376984929982,58.236701350122026,40.489064278078715,44.853369155549075,56.20142470325268,57.6510428428336,Apples,Houston,2023-11-30
12.185628245141377,49.79724986050217,74.15487827924858,55.109909217367836,46.153157696898475,35.69918100669349,28.423816069460305,59.91410728374035,Dates,New York,2023-12-26
31.417690508580296,36.83364434389569,37.783348955899456,64.94404588715413,93.15204048273533,69.95094585875648,55.25352286948881,17.305029450514617,Dates,Los Angeles,2023-06-17
74.44023812086525,36.298178145847714,68.30617010355095,16.85943397485885,33.425419054593526,47.9373160127851,47.52582596263579,44.85712811866857,Elderberries,Houston,2023-12-30
32.303189624981016,46.11426937097344,34.883705490076245,55.3380868845452,33.40696598071906,49.161328744509404,60.75475818203269,32.125621609609304,Dates,Houston,2023-08-14
,40.98290894311225,59.84813296093744,71.69273319570482,55.806106728336786,58.41102348793484,56.33621421860071,58.081855583056175,Cherries,New York,2023-11-20
43.1466065732239,42.62319278691317,42.583130203034145,43.54610853629814,55.2381570642263,65.78255012228983,39.717225624067424,56.342454315979936,Elderberries,Miami,2023-11-06
33.29053714959557,22.264187619653832,58.588733773483284,50.70108470201023,51.456085967261394,35.17596668116922,71.60650298757733,73.84285431938974,Bananas,Miami,2023-10-09
49.465935242936496,44.86896405938086,68.22353674383886,48.24621680024859,59.1463797464673,55.54932651303083,43.77591738717517,63.36083757331457,Bananas,New York,2023-10-13
43.78033222407302,45.16356797313055,67.46279507453917,78.4410195961955,144.68609781420628,48.33973483792971,51.39693281508853,42.853627947872155,Elderberries,Houston,2023-05-26
47.04767709090248,36.406696120091134,51.46686536695462,226.82788359375292,55.98152157912143,64.55682481919034,14.519039546479235,32.47342959011502,Dates,Los Angeles,2023-09-20
78.5755059225359,55.320879876129325,65.61957751056791,66.44418704663786,54.71228097585243,39.02077600982395,58.45205458676438,63.252911757902105,Apples,Houston,2023-12-31
53.1514646968748,63.82625067117442,48.19522137829833,38.23756611028322,63.35281092622812,59.816808831056804,61.64588038239107,69.76196925100601,Bananas,New York,2023-03-06
41.606371663713766,55.81845538071591,41.17470413998939,83.33315175265226,167.18681837721618,52.6069929211251,30.400271291872166,55.685246011856286,Elderberries,Miami,2023-01-17
,50.21558138847585,33.77762972093561,46.46224037552219,31.51716970936729,51.35109041016795,13.058792306605849,55.795999158053924,Bananas,Miami,2023-10-27
50.059198969433396,76.090343644116,42.460249342994345,41.44253098301555,32.06548534188455,38.047514423564635,,38.8142821994747,Cherries,Houston,2023-06-01
76.02781573963614,41.67586462083358,81.63130312172511,44.31361323139898,49.13588895078037,25.93682189894366,46.07526418101843,47.76802015556667,Bananas,New York,2023-10-19
49.67031526865566,19.591723387257126,64.84163474077056,36.83710994953464,31.892551313380938,63.829705203134104,47.00242315706966,47.14463321403302,Cherries,Houston,2023-07-19
45.88391263286817,55.801836977712796,46.93530442404892,33.52260588198245,38.625275062146315,45.80773361298054,52.018372392053664,62.21039732021916,Elderberries,Houston,2023-05-04
60.474617045802404,62.382037392127515,50.862468885917316,58.6695118875425,49.90966918844483,47.86582309685827,47.41094368534041,23.43964990347161,Dates,Los Angeles,2023-10-19
40.55900499042678,57.70593247566423,68.45296950287928,22.96584859676567,49.86182347680957,51.18418679485176,46.2944386581559,53.74206571414958,Bananas,Houston,2023-10-04
,62.516033826218624,65.50675927266875,56.43711348954472,44.37513033482834,57.95953614704894,28.6901784875198,53.39486125670979,Dates,New York,2023-10-19
57.09763009314651,35.017411936073856,60.44644154376289,43.55695677064146,56.84103200519207,50.88243777527298,37.72683096574137,40.83895601548603,Apples,Los Angeles,2023-01-28
55.05866606558592,45.98676559358065,58.201555715231365,37.60996333503705,58.809324695946394,46.60600783134296,73.71590113573608,48.300369860733724,Cherries,New York,2023-01-31
