column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,fruits,cities,date,fruits_Apples,fruits_Bananas,fruits_Cherries,fruits_Dates,fruits_Elderberries,date_year,date_month,date_day
33.20602438732885,57.131488754596816,0.13066366213835293,1.754191113168363,45.16376447223989,3634.387603027185,56.0,48.22524198972325,Bananas,NEW YORK,2023-06-06,False,True,False,False,False,2023,6,6
48.113489381712256,41.77084189748686,0.212555477828143,1.7823968711702747,67.82829553897663,3686.354903475989,56.0,52.83875521821398,Apples,NEW YORK,2023-06-27,True,False,False,False,False,2023,6,27
61.096641807275105,38.47697631168763,0.343049257826042,1.7808374053878,44.051403408682525,5109.8995323059235,33.0,61.38351762886386,Bananas,LOS ANGELES,2023-09-04,False,True,False,False,False,2023,9,4
62.61363978742498,48.58430586841511,0.25995263632146676,1.8655264578184523,48.118091849134245,5681.539031512819,76.0,66.20290975069761,Bananas,LOS ANGELES,2023-04-12,False,True,False,False,False,2023,4,12
10.698676380387404,22.58929629121498,0.3275626732913164,1.6002921225819395,64.82816577671062,7250.747415095895,76.0,70.73339305940577,Apples,MIAMI,2023-02-23,True,False,False,False,False,2023,2,23
0.0,51.1707420086752,0.284327406282969,1.7048921159902026,65.58971743641497,5141.025335641862,,63.38930679379007,Bananas,CHICAGO,2023-01-29,False,True,False,False,False,2023,1,29
41.14193939543067,29.44250427656738,0.24119267278523776,1.6897073949584003,40.444524333191666,6093.901642687073,42.0,45.99405416162936,Cherries,LOS ANGELES,2023-06-14,False,False,True,False,False,2023,6,14
65.99614217187506,43.95859147457967,0.28905124888174133,,83.54258284342151,3951.1571363806916,67.0,59.477419774460216,Bananas,CHICAGO,2023-07-14,False,True,False,False,False,2023,7,14
55.30362492821999,56.92469732946971,0.3154269413082262,1.65452084256355,38.6472592730014,8514.44368961012,24.0,65.66547223891696,Bananas,MIAMI,2023-06-19,False,True,False,False,False,2023,6,19
39.75868665698677,37.76013013845258,0.1665112588967544,1.6259962211857073,62.82160493473647,4050.323162428837,,38.09111845651795,Apples,LOS ANGELES,2023-08-28,True,False,False,False,False,2023,8,28
64.77025546518726,42.11631806597757,0.2458593102210312,1.8481643243602563,64.39867202719093,8028.823580925842,42.0,57.32562904082339,Cherries,NEW YORK,2023-03-17,False,False,True,False,False,2023,3,17
41.53711242346749,25.02934429605086,0.27918747907852254,,58.60045555343195,4935.657624455848,73.0,52.61398777580993,Apples,CHICAGO,2023-07-06,True,False,False,False,False,2023,7,6
44.61176785102008,36.9551939601271,0.30153641770698936,1.5354499290778036,51.0380332470171,3731.682914480633,57.0,65.53527403773516,Apples,MIAMI,2023-10-08,True,False,False,False,False,2023,10,8
32.383646285519006,38.94291619096445,0.3124000806138617,1.549746454678957,60.357069128752464,4575.338310018707,,34.59083390639281,Dates,HOUSTON,2023-09-26,False,False,False,True,False,2023,9,26
67.29252182924883,65.97728361656311,0.20982921743663321,1.7188636043935397,65.85540246353371,2232.0241860546657,57.0,44.66458240569194,Cherries,CHICAGO,2023-07-08,False,False,True,False,False,2023,7,8
0.0,36.78873828898228,0.26576005034944555,1.796849579429127,27.62912584036265,5351.514185575031,,43.0598525799628,Bananas,CHICAGO,2023-11-01,False,True,False,False,False,2023,11,1
0.0,52.42906374441176,0.2543713515804726,1.5673290563187894,61.50537294928887,3882.4064039863715,49.0,60.52582995746259,Dates,CHICAGO,2023-06-14,False,False,False,True,False,2023,6,14
35.39970904017992,58.19644323932829,0.2388980388001886,1.6507453213011931,33.04126166651415,5431.966998546078,47.0,49.770119881001335,Elderberries,CHICAGO,2023-08-08,False,False,False,False,True,2023,8,8
0.0,50.73823003291225,0.25967604544596534,,40.749093077618795,4258.476600662735,,37.18786489658209,Apples,LOS ANGELES,2023-07-11,True,False,False,False,False,2023,7,11
65.45381883988443,53.52183243927213,0.2837349275851559,1.7011330406892635,55.535522863831815,8062.302158658167,59.0,67.22415809520126,Dates,MIAMI,2023-10-29,False,False,False,True,False,2023,10,29
49.501903253048845,49.92285000128396,0.33168391897495014,1.7294561512169595,47.2338737427447,4886.522039598826,83.0,58.372781947917275,Cherries,CHICAGO,2023-03-28,False,False,True,False,False,2023,3,28
60.22971140632339,56.7849999756324,0.4158274824406276,1.717898712117119,53.19331791637274,3988.9081980964525,47.0,48.66070942564713,Elderberries,NEW YORK,2023-12-03,False,False,False,False,True,2023,12,3
47.452467127300686,20.739007792103784,0.2645458113430983,1.8945339418710898,30.553336933868607,5240.393084386764,28.0,53.06387396673439,Elderberries,HOUSTON,2023-07-01,False,False,False,False,True,2023,7,1
51.12915150594071,58.62683399502608,0.34933762115862715,1.677758793348122,36.813530426558145,3340.010004662727,27.0,24.079165091773444,Apples,NEW YORK,2023-09-15,True,False,False,False,False,2023,9,15
43.75399036230171,47.95677361812902,0.31384764377716334,1.7486002989308922,46.72027013196691,7139.970595819372,34.0,17.748323448686754,Dates,NEW YORK,2023-12-23,False,False,False,True,False,2023,12,23
56.758650459722126,68.5026384817636,0.15271908430911352,1.6519657136885466,54.88070639298774,5730.119994378223,53.0,35.60498315809751,Bananas,CHICAGO,2023-11-19,False,True,False,False,False,2023,11,19
50.21336886975994,46.84904419779477,0.15778012966360813,1.8000160976879056,56.12962796957456,3781.2561325112306,56.0,63.53549044822057,Cherries,CHICAGO,2023-06-18,False,False,True,False,False,2023,6,18
46.32256002478079,52.52489631649804,0.22661600415590769,1.6976062171666966,77.29120835025606,4423.192777845081,58.0,34.39930026249876,Dates,LOS ANGELES,2023-10-06,False,False,False,True,False,2023,10,6
58.210547574188915,41.29150027024909,0.2951870870074894,1.7532457059786175,40.649812178441174,4311.765670004318,55.0,13.763669192038904,Bananas,HOUSTON,2023-05-09,False,True,False,False,False,2023,5,9
35.14737391680049,42.39955484165,0.32366489702821927,1.8455691909842666,48.55261079084391,3996.6760934131303,,50.10662977262576,Dates,NEW YORK,2023-08-16,False,False,False,True,False,2023,8,16
75.22987655863766,62.20456257521018,0.23350822677844663,1.7175395033608898,74.90740365496382,5918.005010806755,54.0,31.324079481134053,Dates,HOUSTON,2023-05-17,False,False,False,True,False,2023,5,17
25.259633615313508,56.78202870677671,0.2531804349692016,1.849777427907918,69.7480153596433,5983.092969836447,27.0,32.80336344446936,Cherries,MIAMI,2023-04-07,False,False,True,False,False,2023,4,7
46.34226008970961,49.77075790676803,0.1874480630339838,,37.99174025442561,3496.2060655927507,55.0,38.690422080944,Bananas,MIAMI,2023-06-17,False,True,False,False,False,2023,6,17
79.63771559220149,71.04179907591612,0.39413025157994774,1.897887333906453,57.646143328056226,4964.6475556015,22.0,51.06038355723623,Dates,LOS ANGELES,2023-04-09,False,False,False,True,False,2023,4,9
0.0,40.36119219578637,0.37302343756770884,1.5801179333471624,53.83834797130986,4973.127050626855,48.0,51.59171415343053,Dates,NEW YORK,2023-08-07,False,False,False,True,False,2023,8,7
70.3371566482148,32.732747130120195,0.2289165916230274,1.7514949076729325,44.82877515219329,3358.9675060182954,42.0,45.71077105809307,Bananas,LOS ANGELES,2023-07-23,False,True,False,False,False,2023,7,23
17.830423171876234,64.80954328701647,0.1541287176433914,1.8906369396232034,53.82060858779807,4010.05749779,44.0,72.07059562485308,Cherries,MIAMI,2023-04-05,False,False,True,False,False,2023,4,5
58.53639096179731,71.78398988556644,0.15264514844229893,1.7826041407120432,39.00821368229503,3651.0878636673674,58.0,40.34871687917235,Dates,MIAMI,2023-10-27,False,False,False,True,False,2023,10,27
32.348546531878654,13.716646885719664,0.33200267549617973,1.7803890151941,53.179603134986145,4125.783849422512,42.0,59.51474656260643,Apples,NEW YORK,2023-12-07,True,False,False,False,False,2023,12,7
0.0,30.322533994892417,0.2240358025473189,1.8163106496964359,93.82022637441722,6870.03057550674,65.0,38.182267896274944,Apples,MIAMI,2023-05-12,True,False,False,False,False,2023,5,12
43.19938160705174,77.56545350852845,0.23894297435705567,,35.34446496471335,4402.435646611024,49.0,63.487739979581434,Bananas,NEW YORK,2023-07-30,False,True,False,False,False,2023,7,30
60.71679943636837,53.8825589596207,0.18401461722680143,1.6592649696821107,54.858770605418314,4044.4313906710613,43.0,47.33697718226894,Apples,CHICAGO,2023-11-26,True,False,False,False,False,2023,11,26
42.140971767956785,44.0590006020058,0.2261633272633633,1.8001516250786205,65.80269452369663,3664.261169791123,51.0,60.204837422500766,Cherries,CHICAGO,2023-11-10,False,False,True,False,False,2023,11,10
23.46517802135915,87.69496647240858,0.28364282492095994,1.8254524410402797,35.890217724810284,6495.722929911391,60.0,51.746464985332906,Apples,LOS ANGELES,2023-10-31,True,False,False,False,False,2023,10,31
0.0,53.94943505578061,0.24445299286061856,1.5949033777576007,58.7727505814095,5833.750238484119,29.0,45.3775902384373,Cherries,HOUSTON,2023-01-17,False,False,True,False,False,2023,1,17
48.29319479697316,85.75720205984152,0.3121677506323317,1.4008098684756862,58.431928011110074,4462.694211254807,51.0,54.100645560636806,Apples,NEW YORK,2023-03-13,True,False,False,False,False,2023,3,13
64.41355268368837,36.236667483437664,0.24929619806981437,1.650177752918284,54.09463413652097,5143.639410782068,19.0,50.539796968372904,Apples,LOS ANGELES,2023-03-13,True,False,False,False,False,2023,3,13
57.861487632941504,62.62238326294931,0.22884743288856035,1.8165515015074736,35.81364993938678,4794.712855351344,72.0,51.21875334044813,Cherries,CHICAGO,2023-02-26,False,False,True,False,False,2023,2,26
21.288683961268084,30.676730432343877,0.2785835481596502,1.7375009570421014,75.38661360202039,7773.650235020209,29.0,58.97911798703965,Apples,HOUSTON,2023-03-25,True,False,False,False,False,2023,3,25
49.91007890891123,53.894934987267845,0.44105662808479756,1.7988319889279414,63.926032549326926,6456.1258861750575,41.0,26.92870246071563,Elderberries,HOUSTON,2023-09-29,False,False,False,False,True,2023,9,29
61.44073149864776,33.15116047463494,0.32007664226587673,1.7065059652637555,45.58390358445671,5387.735453831214,,52.91989847328206,Elderberries,HOUSTON,2023-09-24,False,False,False,False,True,2023,9,24
40.87084910827122,44.60580223538232,0.31006406539348186,1.641700387337975,76.1319982153781,2433.4749317168475,,80.793329103271,Cherries,CHICAGO,2023-08-23,False,False,True,False,False,2023,8,23
36.50477765356656,35.69204607288021,0.2351941721844034,1.703295640500332,45.27852840216407,4829.0426302329015,60.0,71.27957277418332,Cherries,NEW YORK,2023-09-16,False,False,True,False,False,2023,9,16
37.03291340551831,73.6041668281021,0.2301314340939327,1.6010943024216522,41.84641779401178,4745.8344096466735,50.0,41.994645210911315,Bananas,MIAMI,2023-11-15,False,True,False,False,False,2023,11,15
47.26866951387193,50.53236627282675,0.31384075925234667,1.6855619397050978,71.49476529543027,4138.618372596698,56.0,38.31633555361521,Elderberries,CHICAGO,2023-01-22,False,False,False,False,True,2023,1,22
0.0,25.375168594011548,0.31578672516495393,1.7039865689776081,47.31780184417247,6495.359980118751,59.0,84.30483699995753,Cherries,CHICAGO,2023-07-26,False,False,True,False,False,2023,7,26
32.72521070804365,73.35464120660014,0.23997473222378055,,61.80783919090989,5147.955388156206,56.0,44.22417966095657,Apples,CHICAGO,2023-04-12,True,False,False,False,False,2023,4,12
34.55573881841013,62.51322716212029,0.18631445985258518,1.7373712591342547,73.25394926289232,7834.713346985301,42.0,46.06816708531716,Apples,HOUSTON,2023-10-18,True,False,False,False,False,2023,10,18
23.179560223268545,55.04753544359698,0.14275546206974132,1.8288095379134541,51.44228504554925,3672.0779844261015,47.0,64.67263191905086,Bananas,CHICAGO,2023-01-28,False,True,False,False,False,2023,1,28
34.380663416549446,47.39791785610219,0.31811049042587514,,55.6207594996673,4748.083157372548,41.0,50.691078069074095,Bananas,MIAMI,2023-12-27,False,True,False,False,False,2023,12,27
0.0,58.78115246526346,0.2232214896257992,1.4881015792331138,43.70929567967886,2233.5509465947694,,42.86150581791633,Bananas,LOS ANGELES,2023-11-28,False,True,False,False,False,2023,11,28
75.51748596220682,46.94351172153439,0.219252375887309,,42.63313760521475,4667.284175618777,,39.51049083554943,Elderberries,CHICAGO,2023-08-05,False,False,False,False,True,2023,8,5
48.58199049902736,42.86933382920273,0.3242101546048844,1.7927671883528793,59.1211929446671,5403.019440420223,35.0,59.06852008272245,Bananas,CHICAGO,2023-02-04,False,True,False,False,False,2023,2,4
83.38628081960255,51.44700280344352,0.3306654586064181,1.7554655824008685,43.43475239969133,4444.484926182959,64.0,28.7119520178622,Dates,LOS ANGELES,2023-08-30,False,False,False,True,False,2023,8,30
31.552808072036445,37.06294861556811,0.36321228234631747,1.7861293694716027,35.505853673852336,5992.885596515246,41.0,64.01356375268202,Dates,MIAMI,2023-09-26,False,False,False,True,False,2023,9,26
22.336118376067965,68.83871301579096,0.2835491157013316,,71.02113588202637,6397.990082520237,41.0,31.764117664363273,Dates,NEW YORK,2023-02-13,False,False,False,True,False,2023,2,13
26.545759397930123,35.551464888194,0.18305374678510664,1.6350510178848376,44.60911868651896,5725.54468734048,67.0,50.27538915871356,Dates,MIAMI,2023-09-15,False,False,False,True,False,2023,9,15
62.580808919644305,32.16000719677529,0.3051428490086916,1.7579363716280572,24.422344847048063,4819.355091123884,46.0,38.85493748679399,Cherries,HOUSTON,2023-12-11,False,False,True,False,False,2023,12,11
53.522758119192794,47.99570685105534,0.29179610935128153,1.6183586532292848,44.0123282088095,6845.226619093857,61.0,56.38629709745853,Apples,MIAMI,2023-09-18,True,False,False,False,False,2023,9,18
0.0,49.248648497329874,0.366507748387357,,85.45398054312892,7318.341591684329,60.0,53.622518325700526,Cherries,NEW YORK,2023-06-25,False,False,True,False,False,2023,6,25
57.08564281582589,42.41025858418552,0.25857508193627654,1.6859157192713796,33.991928052768394,5218.034514893492,60.0,56.06583013618334,Bananas,LOS ANGELES,2023-02-16,False,True,False,False,False,2023,2,16
47.45573958548849,67.55766866695008,0.22702038998292495,1.8077559737791253,63.45216824865991,3671.3239593444646,66.0,50.76856249387219,Bananas,LOS ANGELES,2023-11-16,False,True,False,False,False,2023,11,16
28.793103003540686,43.0488033324569,0.25090719234602604,1.7660388120948922,68.9676272142958,2701.168890317267,35.0,50.465311799710406,Dates,MIAMI,2023-06-06,False,False,False,True,False,2023,6,6
44.485474462716006,41.21017865273998,0.4425288493801979,,42.7658800219867,4607.294085747717,26.0,56.48068174457795,Bananas,CHICAGO,2023-05-28,False,True,False,False,False,2023,5,28
45.26603604428803,44.51413769115418,0.35887810799245684,1.623871847444378,51.810933886528325,5858.026154534835,37.0,41.512388750499525,Bananas,HOUSTON,2023-02-19,False,True,False,False,False,2023,2,19
26.361806002456547,67.65228539822762,0.3814835643640052,1.5317818158765122,13.083760277636124,5314.9430328117,46.0,56.826411731836096,Bananas,NEW YORK,2023-08-04,False,True,False,False,False,2023,8,4
29.525014822415848,54.97671719372221,0.3341460075540975,1.7695954347024325,38.582707941762706,4588.736367538216,59.0,49.79134839238975,Apples,MIAMI,2023-09-13,True,False,False,False,False,2023,9,13
54.71955804963297,45.301890837427734,0.28974321584768886,1.6342414607539026,49.96793420198418,7691.44482533207,58.0,55.531901105086185,Dates,LOS ANGELES,2023-03-08,False,False,False,True,False,2023,3,8
43.43923622921869,50.37277661502647,0.31384083434754984,1.5191225694024528,49.525227643963696,5599.493170073027,60.0,19.78369013765045,Elderberries,CHICAGO,2023-07-20,False,False,False,False,True,2023,7,20
53.16048767349623,63.32091989150011,0.34460629560472494,1.5614929030590752,59.748088067736376,7043.991301002686,57.0,34.325471892168665,Cherries,MIAMI,2023-10-23,False,False,True,False,False,2023,10,23
61.42767671498316,39.19445811308864,0.26797752172698647,1.7335203255091676,54.420191677786065,5564.099231991453,44.0,65.79368266194744,Elderberries,CHICAGO,2023-03-28,False,False,False,False,True,2023,3,28
21.75091110645373,45.58049718933457,0.20460591461415756,1.4947758213733044,68.02020415287454,3951.502403762683,61.0,44.173033985031545,Bananas,NEW YORK,2023-08-09,False,True,False,False,False,2023,8,9
66.52574956755294,59.71759351181947,0.35118976945764135,1.3996795931969213,30.854360659357972,4895.066442332277,,65.68594848067222,Cherries,CHICAGO,2023-06-24,False,False,True,False,False,2023,6,24
49.40301594195311,36.13299752271097,0.23142698731432126,1.8856650494457547,44.1711423694567,4986.5014124553045,46.0,79.17003067615654,Apples,HOUSTON,2023-11-10,True,False,False,False,False,2023,11,10
68.07969021788972,68.44406552581032,0.2860509862304845,1.606121090275825,39.33471486035691,7642.6753102029725,,35.75929418056234,Apples,HOUSTON,2023-02-19,True,False,False,False,False,2023,2,19
0.0,26.727619576721143,0.34187966899932254,1.6625033948699068,44.279460258203,6036.96357872551,37.0,46.515621823908454,Apples,HOUSTON,2023-12-26,True,False,False,False,False,2023,12,26
36.52286731427582,37.597875344303056,0.38224671416832534,1.6594187608058861,29.171036512835823,7783.0139136860025,32.0,62.45595009707814,Cherries,CHICAGO,2023-01-15,False,False,True,False,False,2023,1,15
43.7387341598103,52.58617910282165,0.20612617083666324,1.4604707036130362,71.36129108869768,3891.2235329560494,45.0,43.72980043196839,Dates,MIAMI,2023-08-03,False,False,False,True,False,2023,8,3
31.636893875787433,32.4936779507148,0.2723743991030364,1.8452040860174481,63.72222177645369,5465.332127095766,,52.880765970569534,Bananas,CHICAGO,2023-08-21,False,True,False,False,False,2023,8,21
17.386994805974698,32.650453963839226,0.295458039026242,1.692410244274331,53.16886708021186,4867.235958763372,54.0,50.923702821589515,Elderberries,NEW YORK,2023-03-30,False,False,False,False,True,2023,3,30
30.017444445436485,50.15053725234927,0.18549235840961034,1.844095014492234,26.92538236168694,5983.56507314045,66.0,72.64589306814143,Dates,MIAMI,2023-11-12,False,False,False,True,False,2023,11,12
42.872590292280584,68.73082610495305,0.22463717000378033,1.7671669499629838,43.067944940154064,5176.848151256606,45.0,53.994017314713595,Apples,HOUSTON,2023-08-06,True,False,False,False,False,2023,8,6
77.92330446696229,56.115532549636406,0.34073654660414004,1.6528221482977246,26.88963561264499,4787.371383518574,21.0,80.53766345528395,Dates,LOS ANGELES,2023-02-07,False,False,False,True,False,2023,2,7
58.331071602025695,45.155178458437206,0.18164579529902353,1.7387674233409223,21.10474343927821,3122.387526547437,39.0,56.17497310490734,Elderberries,LOS ANGELES,2023-11-03,False,False,False,False,True,2023,11,3
54.16722715943427,54.530746618357945,0.3802208770839989,,53.63249267676052,4380.813291959405,84.0,44.651127061760874,Dates,CHICAGO,2023-11-10,False,False,False,True,False,2023,11,10
47.96920278828933,45.39517499104503,0.29174448757004157,1.6775870284910221,36.55178066550542,6519.699447277807,55.0,45.53596298158593,Bananas,HOUSTON,2023-10-24,False,True,False,False,False,2023,10,24
39.03201704204603,65.41187282141789,0.2446288759057811,1.7127036673446832,61.89616771904867,3578.068636409312,12.0,39.952443519201154,Dates,CHICAGO,2023-08-30,False,False,False,True,False,2023,8,30
45.204866040018835,44.69868782333679,0.3071731101539078,1.693638050560402,57.377205769621135,6792.56015601961,43.0,40.99383336066643,Elderberries,MIAMI,2023-06-10,False,False,False,False,True,2023,6,10
20.49701571371476,61.98292523338722,0.30739042136688327,1.265870065088693,8.217413000399791,4761.0574639020615,25.0,54.43401905460864,Cherries,HOUSTON,2023-11-18,False,False,True,False,False,2023,11,18
69.30169380559617,48.232403925044025,0.31703490203254636,1.609239810691675,61.36096622168796,5414.848845307417,80.0,68.16267307287978,Dates,HOUSTON,2023-04-16,False,False,False,True,False,2023,4,16
68.6056289386113,61.70801471508513,0.2922629931492806,1.4835931969656266,65.21833949729003,6378.501266570662,27.0,40.51270713686985,Cherries,MIAMI,2023-08-25,False,False,True,False,False,2023,8,25
84.4218931021787,52.527606661091525,0.1769831526269837,1.224538851915106,61.54732786948771,5158.020526658092,47.0,33.08187308531976,Dates,MIAMI,2023-12-10,False,False,False,True,False,2023,12,10
31.469795539282995,71.63394320913045,0.36061703036631393,1.5657319378139753,45.39424197279616,1596.021866289284,63.0,55.89594158255658,Bananas,NEW YORK,2023-12-04,False,True,False,False,False,2023,12,4
66.64024006919334,35.383416848577305,0.22927406473816245,1.4013646130893014,45.07590987021455,3675.129538311643,47.0,50.744206616407965,Apples,NEW YORK,2023-07-21,True,False,False,False,False,2023,7,21
34.973097498587336,34.36151812447609,0.23719227551098757,1.6681784129824802,44.63680976883106,7192.401290890297,47.0,64.24000367888486,Dates,NEW YORK,2023-10-08,False,False,False,True,False,2023,10,8
23.809602373392934,37.78988865135618,0.23078479975808622,1.8476448717000278,57.85426118051016,6681.353885295903,44.0,38.17705239518399,Bananas,NEW YORK,2023-08-24,False,True,False,False,False,2023,8,24
66.86141569313797,44.308772939488655,0.38412363530089544,1.756972554451717,38.867179954164904,5963.9583611166745,69.0,59.507062094035355,Dates,LOS ANGELES,2023-09-07,False,False,False,True,False,2023,9,7
0.0,41.15586250213746,0.28512724664195394,1.5737527661979607,25.941815174894437,3341.533531100437,56.0,45.87974633172271,Apples,CHICAGO,2023-10-14,True,False,False,False,False,2023,10,14
54.858331883500306,36.58693856442419,0.20827920357981428,1.664450608555111,63.17701878125572,1975.9673416504977,42.0,13.371112994385726,Dates,NEW YORK,2023-04-13,False,False,False,True,False,2023,4,13
45.197203453836174,47.94264759915642,0.20924513132711325,1.6741304369621557,34.31826882912195,2586.194883316621,41.0,46.97761781984752,Apples,MIAMI,2023-06-21,True,False,False,False,False,2023,6,21
32.94032553008198,55.01529115102488,0.206021600426668,,50.14077997815583,4153.000650327174,59.0,60.58220877989369,Dates,HOUSTON,2023-06-01,False,False,False,True,False,2023,6,1
19.466348634249076,55.56104151589096,0.18851296202632573,1.775406237046616,80.72713239965344,4895.080996521878,51.0,52.9524642745787,Apples,CHICAGO,2023-01-15,True,False,False,False,False,2023,1,15
82.84153759945657,56.11993270842231,0.25657744516449277,1.6606663614497128,29.3832159263506,8570.63658164532,27.0,47.486564177329385,Dates,NEW YORK,2023-07-07,False,False,False,True,False,2023,7,7
49.87805490152182,65.14200443754812,0.3344911199397616,1.4210757915399466,61.959783999253936,6434.28917674167,59.0,62.277183219447146,Apples,CHICAGO,2023-12-27,True,False,False,False,False,2023,12,27
38.93535013626306,72.84882723316137,0.3701930112717019,1.0849668812139206,45.225166155117506,5040.133415903478,27.0,58.91160048851513,Cherries,LOS ANGELES,2023-11-18,False,False,True,False,False,2023,11,18
35.03646588971673,62.00599059900783,0.34401654049309427,1.6837237977056396,56.72660665273438,6672.210486478288,32.0,47.30954390267097,Dates,CHICAGO,2023-10-22,False,False,False,True,False,2023,10,22
52.85857823424481,68.25439104259127,0.29367851238651327,1.7285761026014848,27.97630762683839,3846.415939709026,40.0,53.02117654681327,Bananas,CHICAGO,2023-10-09,False,True,False,False,False,2023,10,9
33.26300232344096,57.60133247771286,0.2903176276136107,1.9210573834022386,46.68623117364307,2491.03907991097,47.0,39.46729684695161,Apples,HOUSTON,2023-07-22,True,False,False,False,False,2023,7,22
0.0,23.193706851163864,0.28998832848285894,1.6840099137195466,28.652577965762696,2334.7599461741593,60.0,34.701748952508964,Bananas,HOUSTON,2023-03-06,False,True,False,False,False,2023,3,6
0.0,50.192760897049894,0.3762735536368383,,28.137409189696836,5857.24091752351,42.0,54.41902837448209,Elderberries,LOS ANGELES,2023-07-15,False,False,False,False,True,2023,7,15
86.82092471423566,56.13310542356163,0.3525196007037576,1.7810557558499447,55.948463640150024,6707.908640404014,42.0,71.93078183080314,Bananas,CHICAGO,2023-01-30,False,True,False,False,False,2023,1,30
57.62534124170674,63.04617855419857,0.37229152727328235,1.6566857989138166,34.5255667545672,6559.090070759787,20.0,69.49939876039063,Cherries,HOUSTON,2023-10-22,False,False,True,False,False,2023,10,22
51.78792116055585,32.51577407402042,0.3293950829462921,1.6514895410669348,89.63129727945605,3707.451175046641,35.0,64.60651990388264,Bananas,CHICAGO,2023-03-12,False,True,False,False,False,2023,3,12
50.75819088566829,75.10716505206582,0.37129248570095735,1.6311052581139225,46.803625230901154,5579.749259383425,62.0,41.476828934169376,Elderberries,LOS ANGELES,2023-03-10,False,False,False,False,True,2023,3,10
57.41657182267544,38.50686709947879,0.39513369393383435,,51.55297848333267,4785.612438925656,60.0,57.60311579649232,Dates,MIAMI,2023-03-06,False,False,False,True,False,2023,3,6
31.40337143349707,78.09488180536059,0.33954887706989395,1.4969929424281023,58.394497778712875,6364.650586077492,67.0,68.7408528240846,Cherries,MIAMI,2023-10-02,False,False,True,False,False,2023,10,2
56.7042238740404,43.5730503833187,0.3080923855543186,1.7775893109849268,34.27581571955526,5915.812580061829,35.0,57.13793522601144,Dates,LOS ANGELES,2023-02-04,False,False,False,True,False,2023,2,4
0.0,62.603420424985934,0.32853036138206543,,47.67421288334517,5720.916170695213,44.0,39.63826087358342,Elderberries,CHICAGO,2023-12-18,False,False,False,False,True,2023,12,18
43.73154699669871,42.194618793630674,0.3003645878931729,,35.4955684656643,6087.521335095643,66.0,16.803498533885154,Apples,NEW YORK,2023-12-21,True,False,False,False,False,2023,12,21
34.7063660392626,62.39350284291532,0.29002874692815517,1.794268464716551,36.47601437395184,4371.2934221542955,66.0,49.71539589078729,Bananas,CHICAGO,2023-11-11,False,True,False,False,False,2023,11,11
51.30004279035237,50.12006090928878,0.254504351637606,,65.1419713660109,3466.012912232102,65.0,45.79123573676433,Bananas,MIAMI,2023-02-26,False,True,False,False,False,2023,2,26
42.4809955592632,55.48120058352814,0.2687994968929709,1.8739076667764776,41.74961476734223,6106.357077878967,55.0,77.27027759899319,Bananas,MIAMI,2023-12-03,False,True,False,False,False,2023,12,3
32.4738260567703,64.90312482795692,0.2769254835139243,1.8216585142540336,30.596437462230007,5167.421121303358,51.0,60.13655714201162,Cherries,HOUSTON,2023-02-24,False,False,True,False,False,2023,2,24
50.07750335382217,54.53374146939298,0.1923827627377036,,56.08048962505324,1353.370180873424,50.0,52.51963560433928,Dates,NEW YORK,2023-12-09,False,False,False,True,False,2023,12,9
62.6053917931782,59.834746554693275,0.27907767814159284,1.8288859695014945,53.03972301124143,4007.7179828577514,48.0,51.092873571490934,Dates,CHICAGO,2023-03-02,False,False,False,True,False,2023,3,2
53.868156248385375,57.6585776462099,0.3919150152952137,1.4955701586460743,48.090187252435946,3430.878684768255,28.0,51.89736988323387,Apples,HOUSTON,2023-08-22,True,False,False,False,False,2023,8,22
72.99686400014559,39.680755193097205,0.2077622322081094,1.7994576522910504,48.1968327898914,6408.062567907438,50.0,62.45678729738176,Cherries,LOS ANGELES,2023-09-10,False,False,True,False,False,2023,9,10
0.0,64.12398968369229,0.2506514117907615,1.7731736536046583,57.71663408474405,14486.797829064528,56.0,60.28434823640935,Elderberries,MIAMI,2023-08-07,False,False,False,False,True,2023,8,7
52.44058517545452,28.8781854384397,0.2857461959314644,,51.57835888271892,5488.791035579008,51.0,27.60388961880543,Bananas,MIAMI,2023-10-07,False,True,False,False,False,2023,10,7
59.437375665039674,52.53827177806349,0.2590431968397942,1.5628978616889164,66.37873914289787,3220.0151649322165,36.0,53.2278582502217,Dates,HOUSTON,2023-11-19,False,False,False,True,False,2023,11,19
33.89453321724593,49.8156930753352,0.22602222068342362,2.3228769732101973,65.26883214652239,6150.780844593597,44.0,12.139981336820917,Cherries,HOUSTON,2023-07-01,False,False,True,False,False,2023,7,1
26.16134516352662,56.622008579220264,0.22049403134100595,1.792120658581949,40.489064278078715,4485.336915554907,56.0,57.6510428428336,Apples,HOUSTON,2023-11-30,True,False,False,False,False,2023,11,30
12.185628245141377,49.79724986050217,0.3884123348923912,1.7696322699102445,46.153157696898475,3569.9181006693493,28.0,59.91410728374035,Dates,NEW YORK,2023-12-26,False,False,False,True,False,2023,12,26
31.417690508580296,36.83364434389569,0.22961697638965695,1.8367585989631985,93.15204048273532,6995.094585875649,55.0,17.305029450514617,Dates,LOS ANGELES,2023-06-17,False,False,False,True,False,2023,6,17
